SpecimenID,Tree_name,Family,Order,Total_weight,Standard_length,Max_body_depth,Max_fish_width,Head_depth,Lower_jaw_length,Mouth_width,Min_caudalpeduncle_depth,Min_caudalpeduncle_width
303390,Sarotherodon_linnellii,Cichlidae,Perciformes,63.3,120.26,49.79,27.49,34.43,17.36,10.95,16.53,3.81
301391,Sarotherodon_lohbergeri,Cichlidae,Perciformes,15.5,83.92,32.63,17.23,23.35,10.65,8.47,11.32,2.97
301391,Sarotherodon_lohbergeri,Cichlidae,Perciformes,17.5,84.4,32.65,17.12,23.93,10.8,9.37,11.86,3.31
301391,Sarotherodon_lohbergeri,Cichlidae,Perciformes,26.6,97.73,37.4,18.84,31.73,11.22,7.92,13.78,3.55
292652,Sarotherodon_melanotheron,Cichlidae,Perciformes,55.8,113,45.8,21.5,30.8,12.8,12.45,17.55,2.8
292653,Sarotherodon_melanotheron,Cichlidae,Perciformes,55.16,111.9,46.5,22.2,31.3,11.9,12.2,18.4,2.8
86648,Sarotherodon_melanotheron,Cichlidae,Perciformes,81.3,120.4,54.7,25.9,36.5,12.9,12.2,18.5,3.5
301388,Sarotherodon_steinbachi,Cichlidae,Perciformes,8.1,63,25.25,11.1,14.6,5.6,5.1,7.2,1.4
301388,Sarotherodon_steinbachi,Cichlidae,Perciformes,8.7,63.2,25.4,12,14.7,5.6,6.8,8.1,1.35
301388,Sarotherodon_steinbachi,Cichlidae,Perciformes,20.1,87.6,34.5,16.9,21,9,7.7,11.2,2.1
48382,Sarpa_salpa,Sparidae,Perciformes,69.1,137.39,55.18,21.29,24.62,11.07,9.11,12.66,5.14
25273,Sarpa_salpa,Sparidae,Perciformes,228.4,205.89,72.94,36.15,34.88,13.98,13.61,19.07,5.71
94524,Sarpa_salpa,Sparidae,Perciformes,187.9,194.15,78.03,32.44,36.45,13.02,13.63,17.7,5.38
285236,Sarritor_frenatus,Agonidae,Scorpaeniformes,31.1,208.46,23.79,32.42,17.72,18.84,16.73,3.39,3.02
70873,Sarritor_frenatus,Agonidae,Scorpaeniformes,54.1,223.69,27.25,37.95,22.54,19.11,17.42,3.77,3.28
60784,Sarritor_frenatus,Agonidae,Scorpaeniformes,55.7,220.75,29.09,36.5,22.6,20.23,18.42,3.61,3.96
70888,Sarritor_leptorhynchus,Agonidae,Scorpaeniformes,3.9,102.5,9.2,15.1,8.3,7.7,7.3,2.1,2.1
70930,Sarritor_leptorhynchus,Agonidae,Scorpaeniformes,7.8,124,12,20.8,10.3,6.9,7.9,2,2.2
148836,Sarritor_leptorhynchus,Agonidae,Scorpaeniformes,15.9,151,17.3,26,13.8,10.8,9.1,2.7,3.6
305224,Satanoperca_acuticeps,Cichlidae,Perciformes,10.9,68.46,26.42,12.6,18.97,9.95,6.1,9.74,1.74
305224,Satanoperca_acuticeps,Cichlidae,Perciformes,19.1,84.85,32.85,14.7,20.64,10.95,7.09,11.87,2.39
26659,Satanoperca_acuticeps,Cichlidae,Perciformes,59.7,127.02,50.48,20.83,34.29,19.45,9.28,18.35,4.47
257536,Satanoperca_daemon,Cichlidae,Perciformes,71.3,134.29,54.51,25.55,40.87,18.89,15.32,19.55,4.78
257536,Satanoperca_daemon,Cichlidae,Perciformes,171.6,173.6,72.15,31.22,55.16,25.47,18.66,25.47,6.26
23217,Satanoperca_daemon,Cichlidae,Perciformes,261.2,209.44,76.4,32.01,62.53,29.35,12.19,29.89,5.9
163797,Satanoperca_jurupari,Cichlidae,Perciformes,72.2,134.54,50.16,24.1,42.39,20.29,NA,20.91,6.48
179646,Satanoperca_jurupari,Cichlidae,Perciformes,105.3,147.58,59.71,29.36,47.62,20.52,16.53,20.51,5.27
194391,Satanoperca_jurupari,Cichlidae,Perciformes,115.8,156.14,61.83,27.9,53.72,23.44,13.18,23.27,8.33
260182,Satanoperca_leucosticta,Cichlidae,Perciformes,22.4,88,36.12,17.71,26.98,12.67,10.95,12.63,2.42
260182,Satanoperca_leucosticta,Cichlidae,Perciformes,24.1,91.62,36.99,18.48,26.47,13.7,11.02,12.67,3.43
233370,Satanoperca_leucosticta,Cichlidae,Perciformes,25,91.9,37,17.49,26.64,13.37,10.14,13.34,3.08
326359,Satanoperca_pappaterra,Cichlidae,Perciformes,33.17,89.2,39.3,18.3,28.3,13.1,9.5,12.65,2.9
403399,Satyrichthys_laticeps,Peristediidae,Scorpaeniformes,57.7,173.74,25.53,54.44,27.55,26.47,28.75,5.22,5.15
112108,Saurenchelys_fierasfer,Nettastomatidae,Anguilliformes,15.9,468,9,7.9,7.1,21.1,5.5,1.9,0.7
438189,Saurenchelys_fierasfer,Nettastomatidae,Anguilliformes,19.7,486,10.2,8.3,7.1,21.1,5.6,1.5,0.8
269766,Saurenchelys_fierasfer,Nettastomatidae,Anguilliformes,15.4,526,11,7.8,7,22.3,5.2,0.9,0.5
426324,Saurida_elongata,Synodontidae,Aulopiformes,81.8,207,21.6,28.96,16.34,36,15.37,14,11.6
426324,Saurida_elongata,Synodontidae,Aulopiformes,67.9,192,24,25.27,15.03,31.39,16.47,12.78,5.57
151684,Saurida_elongata,Synodontidae,Aulopiformes,110,235,24.18,31.36,16.68,32.53,17.87,12.78,7.74
442403,Saurida_gracilis,Synodontidae,Aulopiformes,30.94,142.7,20.4,21.3,13,28.3,13.1,8.2,2
442221,Saurida_gracilis,Synodontidae,Aulopiformes,87.14,191.33,29.8,28.6,20.7,40.8,18,11.9,3
442397,Saurida_gracilis,Synodontidae,Aulopiformes,67.13,181.5,29.9,26.6,19.1,38.3,16.8,10.7,2.9
229993,Saurida_nebulosa,Synodontidae,Aulopiformes,15,109.9,15.3,15.2,8.9,16.3,12.9,5.8,2.3
229993,Saurida_nebulosa,Synodontidae,Aulopiformes,21,125.3,17.2,17.1,11.3,19.3,13.4,6.9,2.4
229990,Saurida_nebulosa,Synodontidae,Aulopiformes,37.7,142.2,26.8,21.4,12.7,25.5,18.2,8.4,3.5
64646,Saurida_tumbil,Synodontidae,Aulopiformes,63.8,200,17.15,23.18,16.13,31.3,14.58,11.79,4.87
85868,Saurida_tumbil,Synodontidae,Aulopiformes,65.2,185.24,20.89,26.29,15.14,33.26,14.46,11.41,8.14
85868,Saurida_tumbil,Synodontidae,Aulopiformes,59.6,157.06,28.71,24.81,12.33,28.55,17.44,7.4,5.35
426454,Saurida_undosquamis,Synodontidae,Aulopiformes,46.55,171.22,20.55,26.71,15.36,21.43,12.6,11.44,7.34
426463,Saurida_undosquamis,Synodontidae,Aulopiformes,57.46,183.45,25.5,24.65,17.32,31.57,13.41,10.76,7.07
426453,Saurida_undosquamis,Synodontidae,Aulopiformes,92.54,187.71,27,31.77,17.29,36.78,18.14,13.34,9.88
105143,Saurogobio_dabryi,Cyprinidae,Cypriniformes,40.3,159.2,23.7,20.1,15.9,9.7,7.2,9.3,1.9
179863,Saurogobio_dabryi,Cyprinidae,Cypriniformes,47.3,173.92,26.5,21.4,16.8,10.2,6.2,9.8,3.3
87185,Saurogobio_dabryi,Cyprinidae,Cypriniformes,83.9,209.88,31.2,25.5,24.4,14.4,10.7,14.2,3.2
301158,Sauvagella_madagascariensis,Clupeidae,Clupeiformes,0.17,26.3,3.99,2.98,3.52,2.76,1,1.8,0.56
301158,Sauvagella_madagascariensis,Clupeidae,Clupeiformes,0.2,28.06,4.3,3.01,3.21,3.06,0.96,1.94,0.39
301158,Sauvagella_madagascariensis,Clupeidae,Clupeiformes,0.16,28.51,4.31,3.01,3.32,3.11,0.88,2.08,0.42
226667,Scaphognathops_stejnegeri,Cyprinidae,Cypriniformes,258.2,199.75,104.98,28.82,33.69,16.64,9.16,29.33,4.22
271667,Scardinius_erythrophthalmus,Cyprinidae,Cypriniformes,125.7,174.19,59.33,26.79,27.28,18.81,7.86,17.88,3.44
243433,Scartelaos_histophorus,Gobiidae,Perciformes,6,96.88,11.01,12.43,9.53,10.41,8.15,5.79,1.33
410673,Scartelaos_histophorus,Gobiidae,Perciformes,6.2,106.3,11.43,15.03,11.05,10.43,9.06,5.55,1.62
57701,Scartelaos_histophorus,Gobiidae,Perciformes,11.4,108.26,17.21,12.93,12.53,14.17,8.44,9.3,1.55
131621,Scartella_cristata,Blenniidae,Perciformes,12,82.13,18.9,18.14,15.86,8.54,9.79,7.23,1.79
285303,Scartella_cristata,Blenniidae,Perciformes,22,83.33,26.8,18.2,15.95,8.95,14.19,8.74,2.04
285303,Scartella_cristata,Blenniidae,Perciformes,21.8,98.72,28.78,21.22,18.44,9.97,14.58,9.3,2.37
113915_2,Scarus_altipinnis,Scaridae,Perciformes,639,273.7,105.02,45.27,78.87,34.84,39.22,41.64,11.39
160081,Scarus_altipinnis,Scaridae,Perciformes,640.7,273.75,105.11,46.45,74.91,35.53,40.83,40.2,11.58
113915_1,Scarus_altipinnis,Scaridae,Perciformes,672.6,272.36,108.65,50.06,81.04,34.06,39.76,42.74,11.46
435529,Scarus_chameleon,Scaridae,Perciformes,43.7,111.22,40.53,18.93,24.14,8.72,6.83,16.51,4.96
374383,Scarus_chameleon,Scaridae,Perciformes,42.5,115.16,43.48,19.43,25.7,7.93,7.43,16.25,4.04
164283,Scarus_coelestinus,Scaridae,Perciformes,204.6,173.83,58.38,33.63,42.06,10.84,11.34,26.49,6.42
34923,Scarus_coelestinus,Scaridae,Perciformes,336.4,211.37,74.02,41.15,55.15,12.24,14.17,31.26,8.14
30000,Scarus_coelestinus,Scaridae,Perciformes,740,267.5,91.21,46.98,72.45,17.9,16.94,37.99,9.18
224357,Scarus_dimidiatus,Scaridae,Perciformes,208,186.23,66.69,34.28,46.79,17.75,14.78,27.72,9.6
403270,Scarus_dimidiatus,Scaridae,Perciformes,217.2,202.22,69.99,30.62,51.54,14.02,15.06,27.67,9.26
437895,Scarus_dimidiatus,Scaridae,Perciformes,403.7,214.19,89.27,43.97,56.05,16.33,21.76,35.28,11.61
147360,Scarus_festivus,Scaridae,Perciformes,191.5,193.19,69.23,30.45,49.2,15.28,12.78,28.32,5.92
147361,Scarus_festivus,Scaridae,Perciformes,259.6,211.68,83.74,33.9,57.6,16.35,15.74,32.56,6.16
113931,Scarus_festivus,Scaridae,Perciformes,626.1,248.21,97.59,54.6,71.41,20.14,20.85,38.13,8.96
424620,Scarus_flavipectoralis,Scaridae,Perciformes,77,134.46,36.18,20.55,26.75,8.18,7.88,16.58,4.92
424625,Scarus_flavipectoralis,Scaridae,Perciformes,75.7,132.76,36.51,23.09,27.1,8.75,9.58,15.57,3.97
426030,Scarus_flavipectoralis,Scaridae,Perciformes,68.1,135.35,37,21.17,24.31,8.66,7.41,15.72,4.76
437898,Scarus_forsteni,Scaridae,Perciformes,258.1,200.32,77.33,35.54,52.69,20.42,21.76,27.18,8.31
424152,Scarus_forsteni,Scaridae,Perciformes,307.8,229.42,78.37,36.13,54.72,21.2,26.72,30.42,7.83
403268,Scarus_forsteni,Scaridae,Perciformes,323.9,216.98,79.43,37.2,59.59,18.99,27.81,30.79,9.13
202693,Scarus_frenatus,Scaridae,Perciformes,440.9,238.51,88.86,41.5,65.04,15.7,20.11,39.01,9.19
202854,Scarus_frenatus,Scaridae,Perciformes,718.3,279.18,107.42,47.24,73.5,21.44,16.4,46.81,9.66
202912,Scarus_frenatus,Scaridae,Perciformes,850.1,281.25,109.88,59.5,79.48,19.61,21.97,42.42,9.71
202665,Scarus_ghobban,Scaridae,Perciformes,358.7,216.7,62.3,40.69,48.06,13.37,11.91,30.53,8.01
202689,Scarus_ghobban,Scaridae,Perciformes,634.1,264.72,88.48,47.44,66.13,16.85,19.12,38.05,7.94
160120,Scarus_ghobban,Scaridae,Perciformes,730.5,281.3,92.72,50.14,77.33,20.1,22.47,42.75,12.47
65439,Scarus_ghobban,Scaridae,Perciformes,2072,404,174.29,77.39,116.24,44.19,37.67,60.35,18.77
204631,Scarus_ghobban,Scaridae,Perciformes,3267,476,197.32,78.61,152.99,39.37,42.74,63.12,22.63
147372,Scarus_globiceps,Scaridae,Perciformes,243.6,228.21,74.95,35.14,51.69,18.62,26.12,30.21,6.35
147239,Scarus_globiceps,Scaridae,Perciformes,369.9,251.62,83.15,37.45,59.71,21.89,31.61,35.26,7.76
367441,Scarus_globiceps,Scaridae,Perciformes,374.4,226.23,86.58,40.52,62.87,21.32,25.66,33.69,8.08
175796_2,Scarus_guacamaia,Scaridae,Perciformes,464.9,250.21,96.57,42.25,66.05,27.51,33.27,39.51,9.28
175796_3,Scarus_guacamaia,Scaridae,Perciformes,494.3,249.22,97.15,42.21,69.37,27.49,36.37,40.62,10.13
175796_1,Scarus_guacamaia,Scaridae,Perciformes,NA,323,124.89,59.75,86.04,46.1,49.1,51.77,12.28
61148,Scarus_guacamaia,Scaridae,Perciformes,1814,391,169,83.2,113.9,29.5,40,62.6,16.4
164275-6,Scarus_hoefleri,Scaridae,Perciformes,229,188.3,65.73,34.04,41.86,9.23,15.13,27.46,7.17
160359,Scarus_hypselopterus,Scaridae,Perciformes,172.6,191.56,73.57,28.96,49.14,26.22,25.17,26.92,6.67
147224,Scarus_hypselopterus,Scaridae,Perciformes,176,191.31,74.99,29.92,49.41,22.67,24.2,25.84,6
112215,Scarus_hypselopterus,Scaridae,Perciformes,263,215.87,75.93,35.88,58.71,27.84,28.47,31.55,8.81
416666,Scarus_iseri,Scaridae,Perciformes,194.6,179.41,66.53,32.69,44.65,11.81,13.13,28.39,6.19
416671,Scarus_iseri,Scaridae,Perciformes,229.7,191.43,67.8,32.87,48.6,15.87,16.56,29.99,6.63
416672,Scarus_iseri,Scaridae,Perciformes,285,195.12,77.44,39.58,52.16,13.44,16.91,31.77,6.11
160324,Scarus_niger,Scaridae,Perciformes,221.5,225.6,85.53,34.6,58.08,24.89,25.58,34.7,7.37
160001,Scarus_niger,Scaridae,Perciformes,327,223.64,93.81,37.25,67.55,26.84,33.88,35.93,8.06
202269,Scarus_niger,Scaridae,Perciformes,659,239.09,112.46,50.49,83.36,26.83,33.09,44.24,10.11
391237,Scarus_oviceps,Scaridae,Perciformes,279.4,202.7,59.13,36.58,47.4,14.14,15.27,29.88,7
397884,Scarus_oviceps,Scaridae,Perciformes,399.8,235.73,82.85,39.37,58.29,18.39,20.08,36.5,6.55
112221,Scarus_prasiognathos,Scaridae,Perciformes,218.3,198.12,61.5,30.82,49.37,13.36,13.11,27.94,6.28
87946,Scarus_prasiognathos,Scaridae,Perciformes,604,276.94,79.09,47.32,62.32,18.26,21.05,39.73,10.83
127257,Scarus_prasiognathos,Scaridae,Perciformes,276,224,88.3,34.3,62.2,12.9,16.3,35.1,8.9
112225,Scarus_prasiognathos,Scaridae,Perciformes,618.6,257.65,103.42,40.99,76.33,17.59,21.31,44.13,12.35
159969,Scarus_prasiognathos,Scaridae,Perciformes,551,271,104.45,42.7,73.1,24.55,25.75,41.3,8.1
160316,Scarus_prasiognathos,Scaridae,Perciformes,3018,464,190.32,76.67,144.03,32.77,46.46,66,20.21
160382,Scarus_psittacus,Scaridae,Perciformes,267.7,205.78,78.53,33.25,54.53,14.92,16.14,30.76,6.47
55544,Scarus_psittacus,Scaridae,Perciformes,295.6,214.69,84.38,39.39,57.12,14.8,14.28,35.06,6.42
88241,Scarus_psittacus,Scaridae,Perciformes,531.1,260.11,91.15,46.96,70.94,17.39,19.03,42.21,8.78
435556,Scarus_quoyi,Scaridae,Perciformes,204.1,177.17,70.75,35.29,47.95,14.28,16.06,25.97,5.07
378967,Scarus_quoyi,Scaridae,Perciformes,171.5,169.78,73.31,32.13,47.62,16.64,14.13,25.51,5.34
403272,Scarus_quoyi,Scaridae,Perciformes,243.6,192.73,82.01,34.03,55.76,17.1,16.3,28.2,5.84
114936-7_2,Scarus_rubroviolaceus,Scaridae,Perciformes,NA,366,117.71,63.72,95.96,38.66,45.56,42.91,13.82
112219,Scarus_rubroviolaceus,Scaridae,Perciformes,NA,419,134.14,83.41,101.52,52.59,72.48,49.65,13.81
114936-7_1,Scarus_rubroviolaceus,Scaridae,Perciformes,NA,444,155.05,86.61,120.68,53.57,71.97,55.12,14.53
147267,Scarus_rubroviolaceus,Scaridae,Perciformes,1567,416,156.56,74.21,107.89,25.97,37.78,52.78,11.66
205195,Scarus_rubroviolaceus,Scaridae,Perciformes,2650,472,158.51,73.97,113.86,35.77,49.53,58.84,22.48
163663,Scarus_rubroviolaceus,Scaridae,Perciformes,2561,480,159,82.7,127.5,33,46.3,67.5,22
379719,Scarus_schlegeli,Scaridae,Perciformes,342.4,221.8,87.51,42.24,56.06,23.13,27.07,34.41,8.56
392377,Scarus_schlegeli,Scaridae,Perciformes,368.2,228.24,94.52,40.2,56.61,22.68,28.96,30.65,8.23
113789,Scarus_schlegeli,Scaridae,Perciformes,408.4,250.56,95.73,38.17,57.66,23.93,25.84,36.19,9.33
414614,Scarus_taeniopterus,Scaridae,Perciformes,329.5,200.92,64,41.43,45.96,14.46,16.67,28.98,8.09
388739,Scarus_taeniopterus,Scaridae,Perciformes,317.8,216.22,65.78,37.87,51.57,16,16.72,30.23,7.15
175761,Scarus_taeniopterus,Scaridae,Perciformes,645.5,281.87,91.22,45.71,64.72,15.55,18.2,41.76,10.51
157063,Scarus_tricolor,Scaridae,Perciformes,308.2,221.86,80.87,36.48,52.65,14.36,18.39,31.07,6.93
157093,Scarus_tricolor,Scaridae,Perciformes,357.3,229.87,87.09,39.2,60.9,14.71,18.12,34.22,6.61
160212,Scarus_tricolor,Scaridae,Perciformes,345.5,225.51,89.06,40.82,57.22,15.76,17.29,34.01,6.98
371935,Scatophagus_argus,Scatophagidae,Perciformes,276.7,165.14,102.76,35.78,47.04,16.2,17.4,22.12,7.01
180268,Scatophagus_argus,Scatophagidae,Perciformes,134.8,147.66,104.56,26.56,39.04,14.57,14.12,19.18,4.49
269869,Scatophagus_argus,Scatophagidae,Perciformes,287,168.83,111.67,33.3,48.29,16.34,22.21,24.92,6.68
385573,Scatophagus_tetracanthus,Scatophagidae,Perciformes,45.8,99.44,67.41,17.47,30.17,8.46,8.35,15.68,2.63
385573,Scatophagus_tetracanthus,Scatophagidae,Perciformes,93.3,123.14,77.85,22.47,34.01,9.41,9.95,17,3.28
385573,Scatophagus_tetracanthus,Scatophagidae,Perciformes,88.5,119.42,82.15,21.22,32.71,10.2,10.82,17.66,3.09
163880,Schedophilus_medusophagus,Centrolophidae,Perciformes,518,334.5,104,35.7,49.2,37.4,21.7,26.2,4.8
23323,Schedophilus_ovalis,Centrolophidae,Perciformes,444,272,117.58,33.34,74.66,33.18,24.59,28.98,9.51
357042,Schilbe_intermedius,Schilbeidae,Siluriformes,6.06,81.08,18.43,13.07,9.02,11.98,8.01,6.87,1.26
357071,Schilbe_intermedius,Schilbeidae,Siluriformes,6.83,88.75,20.29,15.1,10.08,11.7,9.47,6.36,2.1
356870,Schilbe_intermedius,Schilbeidae,Siluriformes,16.82,117.14,25.84,19.12,13.91,15.09,10.52,7.55,2.9
52161,Schilbe_mystus,Schilbeidae,Siluriformes,63.4,185.81,44.91,25.9,19.39,24.61,17.08,14.06,4.17
52141,Schilbe_mystus,Schilbeidae,Siluriformes,113.6,215.86,58.62,32.64,24.1,28.66,25.965,17.84,5.21
316933,Schilbe_mystus,Schilbeidae,Siluriformes,173.4,223.8,66.45,37.66,23.92,28.13,23.93,18.6,5.56
295767,Schistura_desmotes,Nemacheilidae,Cypriniformes,0.13,22.62,3.15,3.77,2.15,1.82,1.16,2.34,0.37
295777,Schistura_desmotes,Nemacheilidae,Cypriniformes,1.07,42.21,7.1,6.3,4.87,2.21,1.8,4.96,0.98
295777,Schistura_desmotes,Nemacheilidae,Cypriniformes,1.26,45.02,7.24,7.44,5.54,3.2,2.29,5.02,0.76
378392,Schistura_disparizona,Nemacheilidae,Cypriniformes,0.09,19.24,3,2.84,2.31,1.42,1.2,1.91,0.23
378392,Schistura_disparizona,Nemacheilidae,Cypriniformes,0.74,41.88,6.52,5.48,4.49,2.66,2.97,4.2,0.69
378392,Schistura_disparizona,Nemacheilidae,Cypriniformes,1.62,47.78,8.51,7.04,5.71,3.31,3.24,5.63,0.93
296780,Schistura_poculi,Nemacheilidae,Cypriniformes,0.2,26.19,3.84,3.68,2.6,1.52,1.06,2.27,0.43
119670,Schistura_poculi,Nemacheilidae,Cypriniformes,0.37,32.65,4.74,4.63,2.93,2.34,1.45,3.2,0.67
295781,Schistura_poculi,Nemacheilidae,Cypriniformes,0.93,43.33,6.22,5.93,3.9,1.88,1.72,4.22,0.69
94626,Schizodon_fasciatus,Anostomidae,Characiformes,132.2,188.39,47.25,29.32,23.25,10.15,13.42,19.15,5.38
181628,Schizodon_fasciatus,Anostomidae,Characiformes,172.5,199.57,56.17,31.74,25.52,12.4,16.91,21.8,8.04
315295,Schizodon_fasciatus,Anostomidae,Characiformes,307.7,226.48,58.07,46.5,30.67,11.11,16.72,26,8.77
302488,Schizodon_nasutus,Anostomidae,Characiformes,176.8,209.92,55.34,31.06,26.58,7.51,13.62,22.37,4.69
326004,Schizodon_nasutus,Anostomidae,Characiformes,253.4,246.4,63.83,36.17,31.39,11.11,16.33,26.73,9.9
232214,Schizodon_nasutus,Anostomidae,Characiformes,262.5,254.17,67.6,33.8,27.59,13.01,18.34,25.65,5.09
320353,Schizolecis_guntheri,Loricariidae,Siluriformes,0.66,32.99,4.96,8.11,4.21,1.91,4.13,1.78,0.51
292034,Schizolecis_guntheri,Loricariidae,Siluriformes,0.76,34.5,5.6,7.71,4.74,2.63,5.43,2.32,0.99
320353,Schizolecis_guntheri,Loricariidae,Siluriformes,0.75,34.22,5.78,8.4,4.39,2,4.6,1.95,0.59
89166,Schizothorax_davidi,Cyprinidae,Cypriniformes,219.9,238.55,55.9,32.8,30.9,22.2,11.8,26.7,6.9
37277,Schizothorax_eurystomus,Cyprinidae,Cypriniformes,87.3,185.95,38.69,26.55,20.8,19.71,12.14,16.17,2.82
130168,Schizothorax_kozlovi,Cyprinidae,Cypriniformes,21.6,106.89,28.77,13.54,15.55,10.28,3.28,10.99,1.75
325814,Schultzea_beta,Serranidae,Perciformes,8.9,81.4,17.6,11.4,11.6,9.2,4.4,7.7,2.8
325814,Schultzea_beta,Serranidae,Perciformes,16.2,97.8,23.1,14.9,13.1,11.6,6.4,9.2,5.8
79336,Sciades_dowii,Ariidae,Siluriformes,38.1,169.87,24.99,32.71,11.98,19.98,27.07,11.51,4.01
286493,Sciades_herzbergii,Ariidae,Siluriformes,5.5,74,14.1,15.1,8.4,8.2,11.5,5.8,1
286493,Sciades_herzbergii,Ariidae,Siluriformes,6.3,75.1,14.4,16.4,7.5,8.9,11.6,5.9,1.1
286493,Sciades_herzbergii,Ariidae,Siluriformes,8.7,82.7,16.9,17.8,8.2,10.1,13.1,6.4,1.5
66286,Sciades_proops,Ariidae,Siluriformes,82.2,196.75,29.59,39.59,14.56,25.22,23.79,11.89,2.63
66286,Sciades_proops,Ariidae,Siluriformes,87.39,187.88,30.05,38.03,13.18,24.84,23.59,12.94,2.1
66286,Sciades_proops,Ariidae,Siluriformes,82.49,196.65,30.88,38.48,13.59,25.29,22.68,12.81,2.7
66286,Sciades_proops,Ariidae,Siluriformes,86.6,186.9,36.76,38.05,14.97,24.27,24.63,11.41,2.27
357706,Scleromystax_prionotos,Callichthyidae,Siluriformes,2.08,41.06,12.52,9.87,8.92,5.4,4.86,5.09,1.37
357706,Scleromystax_prionotos,Callichthyidae,Siluriformes,3.11,46.99,13.54,10.79,9.77,6.84,5.41,5.59,1.43
357706,Scleromystax_prionotos,Callichthyidae,Siluriformes,4.5,51.78,15.21,12.64,10.84,8.15,7.46,6.34,1.81
218603,Scleropages_formosus,Osteoglossidae,Osteoglossiformes,263.6,276.4,69.24,31.62,40,52.22,24.48,21.4,4.53
401666,Scleropages_jardinii,Osteoglossidae,Osteoglossiformes,102.21,197.32,47.37,23.91,28.92,36.73,16.53,15.73,3.04
212226,Scleropages_leichardti,Osteoglossidae,Osteoglossiformes,866.5,349,87.95,64.6,49.89,71.74,37.29,26.73,7.3
176996,Scobinichthys_granulatus,Monacanthidae,Tetraodontiformes,235.6,202.72,76.9,36.4,69.51,10.7,13.2,23.1,7.4
214756,Scolecenchelys_breviceps,Ophichthidae,Anguilliformes,31.56,465,11.9,10.9,7,16.7,8.1,2.2,1
214766,Scolecenchelys_breviceps,Ophichthidae,Anguilliformes,21.62,NA,12.1,9.3,5.95,15.45,6.75,3.1,1.3
201609,Scolecenchelys_breviceps,Ophichthidae,Anguilliformes,57.32,612,16,12.6,7.5,19.2,9.8,2.1,1.2
348218,Scolecenchelys_gymnota,Ophichthidae,Anguilliformes,0.66,148,3.57,2.31,1.42,4.24,1.23,0.85,0.37
141251,Scolecenchelys_gymnota,Ophichthidae,Anguilliformes,0.43,109,3.73,2.35,1.82,4.52,1.4,0.63,0.34
259618,Scolecenchelys_gymnota,Ophichthidae,Anguilliformes,0.85,155,3.95,2.74,2.17,5.66,1.9,0.85,0.38
319743,Scoloplax_distolothrix,Scoloplacidae,Siluriformes,NA,13.27,1.49,2.75,1.45,1.71,2.22,0.64,0.23
319743,Scoloplax_distolothrix,Scoloplacidae,Siluriformes,NA,13.38,1.76,3.13,1.48,1.89,2.5,0.75,0.44
300632,Scoloplax_distolothrix,Scoloplacidae,Siluriformes,0.06,15.31,2.66,4.07,1.92,2.36,2.86,0.66,0.54
335652,Scolopsis_affinis,Nemipteridae,Perciformes,80.3,142,45.7,24.7,32.7,16,10,16.3,6.1
83326,Scolopsis_affinis,Nemipteridae,Perciformes,91.6,146,46,26.6,33.8,17.7,15.1,15.8,5.5
431837,Scolopsis_affinis,Nemipteridae,Perciformes,88.2,141,48.2,26,32.8,16.9,10.6,15.3,5.2
228679,Scolopsis_bilineata,Nemipteridae,Perciformes,74.5,131.51,51.83,22.43,29.78,13.48,12.69,16.79,4.43
228682,Scolopsis_bilineata,Nemipteridae,Perciformes,75.3,128.5,54.16,23.43,26.79,13.04,12.2,16.57,3.57
228677,Scolopsis_bilineata,Nemipteridae,Perciformes,95.8,133.77,58.89,23.92,32.63,14.84,15.11,17.28,5.07
47600,Scolopsis_bimaculata,Nemipteridae,Perciformes,130.9,173,58,29,38.3,20,15.8,18,5.5
335625,Scolopsis_bimaculata,Nemipteridae,Perciformes,132.4,164,62.3,30.1,38.9,18.9,15.1,18.3,4.5
227600,Scolopsis_bimaculata,Nemipteridae,Perciformes,153.4,178,63.7,31.1,40.7,19,18.6,19.3,5.5
126217,Scolopsis_ciliata,Nemipteridae,Perciformes,39.8,116.08,36.69,17.89,22.76,11.58,7.56,14.09,2.96
183959,Scolopsis_ciliata,Nemipteridae,Perciformes,41.5,113.11,40.06,19.03,23.89,12.16,6.57,13.44,2.91
184009,Scolopsis_ciliata,Nemipteridae,Perciformes,65.7,134.63,46.17,20.83,28.56,13.69,8.27,16.71,3.43
183938,Scolopsis_margaritifera,Nemipteridae,Perciformes,83.1,141.99,55.29,23.83,36.72,15.44,9.02,17.98,3.81
183904,Scolopsis_margaritifera,Nemipteridae,Perciformes,108.9,148.64,60.06,25.96,36.53,16.01,9.34,18.37,3.51
183886,Scolopsis_margaritifera,Nemipteridae,Perciformes,116,152.76,63.68,25.71,40.42,17.51,10.36,20.37,3.98
378691,Scolopsis_monogramma,Nemipteridae,Perciformes,104.9,161,60.1,26.8,37.6,18.3,14.7,18.1,5
146701,Scolopsis_monogramma,Nemipteridae,Perciformes,126,174,64.8,26.8,40.4,22.5,11.8,20.4,4.7
378691,Scolopsis_monogramma,Nemipteridae,Perciformes,144,177,68.3,29.1,45.7,20.7,12.1,21.2,5.8
72671,Scolopsis_taenioptera,Nemipteridae,Perciformes,83,143.72,50.21,23.83,34.59,18.04,15.7,18.6,5.92
266774,Scolopsis_taenioptera,Nemipteridae,Perciformes,92.2,145.89,50.57,28.21,36.05,20.62,21.33,16.9,4.08
